"id","forklift_id","tanggal","pekerjaan","recommendation","next_pm","report_no","scanned_document","created_at","updated_at","deleted_at"
"1129","13","2024-01-02","<p>PM , rec : axle bush 2pcs, spion 2pcs, pin klakson 2pcs, strobe light 1pc, switch rem 1pc, apar expired</p>",NULL,NULL,"47",NULL,"2024-12-27 07:47:23","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1130","12","2024-01-02","<p>Ganti socket altenator</p>",NULL,NULL,"46",NULL,"2024-12-27 07:47:23","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1131","2","2023-12-30","<p>Ganti dinamo starter</p>",NULL,NULL,"45",NULL,"2024-12-27 07:47:23","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1132","15","2023-12-30","<p>PM</p>",NULL,NULL,"44",NULL,"2024-12-27 07:47:23","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1133","16","2023-12-30","<p>PM , rec hose cooler atf</p>",NULL,NULL,"43",NULL,"2024-12-27 07:47:23","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1134","60","2023-12-30","<p>Pm, oli mesin, filter oli, filter solar, recomend lampu rotary mati, ban belakang gundul</p>",NULL,NULL,"42",NULL,"2024-12-27 07:47:23","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1135","9","2023-12-29","<p>Pm, oli mesin, filter oli, filter solar, swich rem, bola lampu.</p>",NULL,NULL,"41",NULL,"2024-12-27 07:47:24","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1136","25","2023-12-29","<p>Pm, oli mesin, filter oli, filter solar, recomend lapu depan mati, sich rem putus, lampu rotary mati,ban belakang gundul.</p>",NULL,NULL,"40",NULL,"2024-12-27 07:47:24","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1137","8","2023-12-29","<p>Pm, oli mesin, filter oli, filter solar, pindahkan posisi apar dan rotary, recomend per pedal kopling patah.</p>",NULL,NULL,"39",NULL,"2024-12-27 07:47:24","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1138","11","2023-12-29","<p>Pm, oli mesin, filter oli, filter solar, stel rem, recomend ban belakang gundul, cylinder steering bocor, power steering bocor, main cylinder bocor.</p>",NULL,NULL,"38",NULL,"2024-12-27 07:47:24","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1139","14","2023-12-29","<p>Pm, oli mesin, filter oli, filter solar, recomend karet cover klep bocor.</p>",NULL,NULL,"37",NULL,"2024-12-27 07:47:24","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1140","10","2023-12-29","<p>Pm, oli mesin, filter oli, filter solar, recomend saringan udara</p>",NULL,NULL,"36",NULL,"2024-12-27 07:47:24","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1141","7","2023-12-29","<p>Install safety relay and fuse bluelight FF</p>",NULL,NULL,"35",NULL,"2024-12-27 07:47:24","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1142","17","2023-12-29","<p>Check forklift susah start , starter berat repair starter.</p>",NULL,NULL,"34",NULL,"2024-12-27 07:47:24","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1143","61","2023-12-28","<p>Passang pipa main lift cylinder</p>",NULL,NULL,"33",NULL,"2024-12-27 07:47:25","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1144","82","2023-12-28","<p>Install transmisi, tambah plate bearing mast 4pcs, gant switch oil mesin, ganti seal crankshaft (RR)</p>",NULL,NULL,"32",NULL,"2024-12-27 07:47:25","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1145","60","2023-12-27","<p>Ganti bola lampu depan 1pc</p>",NULL,NULL,"31",NULL,"2024-12-27 07:47:25","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1146","59","2023-12-27","<p>Ganti ban depan,ban belakang dan kaca spion dan velg depan 1pc</p>",NULL,NULL,"30",NULL,"2024-12-27 07:47:26","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1147","18","2023-12-27","<p>Laporan forklift tidak kuat start : altenator housing rusak , repair cable konektor altenator</p>",NULL,NULL,"29",NULL,"2024-12-27 07:47:26","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1148","82","2023-12-27","<p>Repair transmisi di workshop , ganti sealkit in dan out, paking, seal inching, paking control valve, oring-socket solenoid</p>",NULL,NULL,"28",NULL,"2024-12-27 07:47:26","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1149","14","2023-12-26","<p>Ganti bulb strobe light, ganti lampu belakang (LH) , adjust brake & park brake, tambah minyak rem</p>",NULL,NULL,"27",NULL,"2024-12-27 07:47:26","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1150","59","2023-12-26","<p>Instal dan pasang tombol klakson</p>",NULL,NULL,"26",NULL,"2024-12-27 07:47:26","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1151","61","2023-12-26","<p>Buka pipa main cylinder.</p>",NULL,NULL,"25",NULL,"2024-12-27 07:47:26","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1152","64","2023-12-23","<p>Pm, filter oli, filter solar, saringan udara, oli mesin</p>",NULL,NULL,"24",NULL,"2024-12-27 07:47:26","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1153","11","2023-12-26","<p>Forklift tidak bisa start, ganti altenator (dari ps186) gati socket altenator, repair cable heater.</p>",NULL,NULL,"23",NULL,"2024-12-27 07:47:27","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1154","64","2023-12-23","<p>Pasang seat bealt.</p>",NULL,NULL,"22",NULL,"2024-12-27 07:47:27","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1155","17","2023-12-22","<p>Cek forklift</p>",NULL,NULL,"21",NULL,"2024-12-27 07:47:27","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1156","21","2023-12-22","<p>Pm, ganti oli, filter solar, filter oli, saringan udara water pump.""</p>",NULL,NULL,"20",NULL,"2024-12-27 07:47:27","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1157","37","2023-12-21","<p>Stel rem,instal kabel lampu belakang, tap nepel grease tie rod steering, oli hydrolic 2ltr, oli mesin 2ltr, nepel grease 2pc, cuci forklift</p>",NULL,NULL,"19",NULL,"2024-12-27 07:47:28","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1158","24","2023-12-21","<p>REAPER FORKLIFT, Teflon side shift 2pc, conector alternator 1pc, o-ring conector cooler transmisi dan hose 2pc, reaper knalpot, ban belakang 2pc, breake wheel sebelah kiri 1pc, kuras tanki.</p>",NULL,NULL,"18",NULL,"2024-12-27 07:47:28","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1159","55","2023-12-21","<p>Cek forklift tcm 10 ton</p>",NULL,NULL,"17",NULL,"2024-12-27 07:47:28","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1160","10","2023-12-20","<p>Kuras tanki solar, ganti filter solar</p>",NULL,NULL,"16",NULL,"2024-12-27 07:47:28","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1161","12","2023-12-20","<p>Adjust rantai mast repair lcd hourmeter, ganti bohlam rem LH 1pc</p>",NULL,NULL,"15",NULL,"2024-12-27 07:47:28","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1162","4","2023-12-20","<p>Pm, filter oli, filter solar, saringan udara, bola lampu rem, stel bealting, oli mesin.</p>",NULL,NULL,"14",NULL,"2024-12-27 07:47:28","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1163","24","2023-12-20","<p>Bersihkan mast dan ganti teflon sideshift</p>",NULL,NULL,"13",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1164","20","2023-12-20","<p>Laporan user rem dalam :  setel rem</p>",NULL,NULL,"12",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:38","2024-12-27 08:07:38"
"1165","2","2023-12-19","<p>Pm, filter oli, filter solar, saringan udara, stel bealting, oli mesin, recomend ; baut carter oli dol</p>",NULL,NULL,"11",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:38","2024-12-27 08:07:38"
"1166","3","2023-12-19","<p>Pm, filter oli, filter solar, saringan udara, stel bealting, oli mesi. recomend ; pemanas tak hidup.</p>",NULL,NULL,"10",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:37","2024-12-27 08:07:37"
"1167","5","2023-12-19","<p>Pm, oli mesin, filter oli, filter solar,saringan udara,bola lmpu mundur. ; recomend ban belakang sudah gundul</p>",NULL,NULL,"9",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:41","2024-12-27 08:07:41"
"1168","6","2023-12-19","<p>Pm, oli mesin, filter oli, filter solar, stel bealting</p>",NULL,NULL,"8",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:41","2024-12-27 08:07:41"
"1169","1","2023-12-19","<p>Pm, oli mesin, filter oli, filter solar. ; recomend apar sudah habis masa pakai</p>",NULL,NULL,"7",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:41","2024-12-27 08:07:41"
"1170","24","2023-12-19","<p>Las rel bearing mast,ganti o-rng conector main cylinder</p>",NULL,NULL,"6",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1171","12","2023-12-19","<p>Repair drat dudukan baut starter (atas , drat recoil) , isi ulang oli i hidrolik 3L</p>",NULL,NULL,"5",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1172","59","2023-12-19","<p>Cek klakson forklift</p>",NULL,NULL,"4",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:40","2024-12-27 08:07:40"
"1173","19","2023-12-18","<p>Ganti bearing king pin (RH)</p>",NULL,NULL,"3",NULL,"2024-12-27 07:47:29","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1174","46","2023-12-18","<p>PM dan belting putus</p>",NULL,NULL,"2",NULL,"2024-12-27 07:47:30","2024-12-27 08:07:39","2024-12-27 08:07:39"
"1175","11","2023-12-18","<p>forklift Ada kebocoran oli : ganti switch oli, ganti sealkit main lift cylinder</p>",NULL,NULL,"1",NULL,"2024-12-27 07:47:30","2024-12-27 08:07:37","2024-12-27 08:07:37"
"1176","31","2024-12-27","<p>hose radiator bawah 1pc, olli hydrolic 3ltr. recomend, tabung tilt cylinder bocor sebelah kanan, control valve bocor, pompa hydrolic bocor.</p>",NULL,NULL,"1212",NULL,"2024-12-27 07:54:29","2024-12-27 07:54:29",NULL
"1177","25","2024-12-23","<p>ganti tabung tilt 2pcs tilt dari PS484  antar gifa ex 137 las tabung 2pcs spare las konektor 1</p>",NULL,NULL,"1211",NULL,"2024-12-27 07:54:30","2024-12-27 09:01:46","2024-12-27 09:01:46"
"1178","8","2024-12-23","<p>laporan forklift bocor oli : seal crankshaft belakang bocor, steering cylinder bocor, hydraulic pump bocor</p>",NULL,NULL,"1210",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1179","47","2024-12-23","<p></p>","<p>tambah plat bearing bracket mast 4pcs.  barang dari store tidak cocok. order kembali.</p>",NULL,"1209",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1180","47","2024-12-23","<p>pasang pin side shift 1pc las pipa side shift 1set hose side shift 1pc oli hidrolik 5L</p>",NULL,NULL,"1208",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1181","5","2024-12-23","<p>ganti lampu depan h3 1pc ganti lampu mundur 1pc</p>",NULL,NULL,"1207",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1182","4","2024-12-23","<p>laporan forklift tidak bisa start ganti batrai , pakai punya ps484</p>",NULL,NULL,"1206",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1183","20","2024-12-23","<p>ganti garpu ps 654 ke ps656.</p>",NULL,NULL,"1205",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1184","90","2024-12-23","<p>pm, oli mesin, filter oli, filter solar,saringan udara, oli transmisi 2ltr. recomend, kipas radiator patah, teflon side shift tipis, inching transmisi bocor, o ring conector transmisi bocor, ban belakang sudah gundul.</p>",NULL,NULL,"1204",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1185","81","2024-12-23","<p>check forklift. recomend, harus ganti bealting.</p>",NULL,NULL,"1203",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1186","104","2024-12-23","<p>Preventive Maintenance,</p>","<p>Lampu Kabin</p>",NULL,"1202",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1187","140","2024-12-23","<p>Preventive Maintenance</p>",NULL,NULL,"1201",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1188","95","2024-12-23","<p>Preventive Maintenance</p>",NULL,NULL,"1200",NULL,"2024-12-27 07:54:30","2024-12-27 07:54:30",NULL
"1189","101","2024-12-21","<p>Preventive Maintenance,</p>","<p>Castore Wheel 2pcs & Error T226 206 S1 255 258 294 400 S2 240</p>",NULL,"1199",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1190","110","2024-12-21","<p>Preventive Maintenance,</p>","<p>Rantai Swing Cylinder 1 set</p>",NULL,"1198",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1191","105","2024-12-21","<p>Preventive Maintenance</p>",NULL,NULL,"1197",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1192","97","2024-12-21","<p>Preventive Maintenance</p>",NULL,NULL,"1196",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1193","206","2024-12-19","<p>1. ganti seatbelt w sensor x1set</p>",NULL,NULL,"1195",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1194","111","2024-12-20","<p>Preventive Maintenance,</p>","<p>Strobe Light, Guide Wheel, & Bearing Motor Tractions</p>",NULL,"1194",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1195","14","2024-12-18","<p>selesai body  painting</p>",NULL,NULL,"1192",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1196","106","2024-12-19","<p>Ganti Drive Wheel</p>",NULL,NULL,"1191",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1197","45","2024-12-19","<p>~Pasang Rubber Fork 2 pc. ~Ganti fafety belt 1 set.</p>",NULL,NULL,"1190",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1198","98","2024-12-19","<p>Ganti Load wheel : load wheel 4pcs, Bushing 8pcs, & Pin belah 4 pcs</p>",NULL,NULL,"1189",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1199","112","2024-12-19","<p>Ganti Kunci Kontak 801</p>",NULL,NULL,"1188",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1200","81","2024-12-18","<p>ganti rantai mast 1pcs</p>",NULL,NULL,"1187",NULL,"2024-12-27 07:54:31","2024-12-27 07:54:31",NULL
"1201","37","2024-12-17","<p>ganti clam cylinder lift x1pc</p>",NULL,NULL,"1186",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1202","11","2024-12-16","<p>ganti hose radiator atas x1pc recommend baut karter rembes</p>",NULL,NULL,"1185",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1203","43","2024-12-13","<p>ganti pipa rem kanan x1 pcs isi oli hidrolik x45L isi oli atf x5L</p>",NULL,NULL,"1184",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1204","27","2024-10-16","<p>1. chain link x1pc 2. seal side shift x1set 3. bulb halogen x1pc 4. strobe led light x1pc 5. bulb 2 pin 12v x1pc</p>",NULL,NULL,"1183",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1205","27","2024-10-11","<p>1. fuel filter x1pc 2. oil filter x2pc 3. air filter x1pc 4. plate meter x1pc</p>",NULL,NULL,"1182",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1206","27","2024-10-10","<p>1. brake master cylinder x1pc 2. brake wheel x2pcs 3. brake cable L x1pc 4. brake cable R x1pc</p>",NULL,NULL,"1181",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1207","109","2024-12-18","<p>Pasang Block hose Steering</p>",NULL,NULL,"1180",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1208","109","2024-12-18","<p>Preventive Maintenance</p>",NULL,NULL,"1179",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1209","108","2024-12-18","<p>Preventive Maintenance</p>",NULL,NULL,"1178",NULL,"2024-12-27 07:54:32","2024-12-27 07:54:32",NULL
"1210","24","2024-12-18","<p>o ring conector control valve 1pc, oli hydrolic 5ltr.</p>",NULL,NULL,"1177",NULL,"2024-12-27 07:54:33","2024-12-27 07:54:33",NULL
"1211","30","2024-12-18","<p>forklift tak bisa stater       CEK FORKLIFT  RECOMEND 1. batrai 1pc 2. lock garpu 1pc</p>",NULL,NULL,"1176",NULL,"2024-12-27 07:54:33","2024-12-27 07:54:33",NULL
"1212","112","2024-12-17","<p>Preventive Maintenance</p>",NULL,NULL,"1175",NULL,"2024-12-27 07:54:33","2024-12-27 07:54:33",NULL
"1213","98","2024-12-17","<p>Preventive Maintenance,</p>","<p>Load wheel 4pcs, lock pin load wheel, Sealkit side shift</p>",NULL,"1174",NULL,"2024-12-27 07:54:33","2024-12-27 07:54:33",NULL
"1214","21","2024-12-17","<p>pasang baut tali gas 1pc.</p>",NULL,NULL,"1173",NULL,"2024-12-27 07:54:33","2024-12-27 07:54:33",NULL
"1215","205","2024-12-16","<p>pm, oli mesin 8ltr, filter oli1pc, filter solar2pc.</p>",NULL,NULL,"1172",NULL,"2024-12-27 07:54:34","2024-12-27 07:54:34",NULL
"1216","39","2024-12-17","<p>ganti hose hydrolic ( hose steering ) 1pc, filter oli, filter solar, bealting50 1pc, kuras tanki solar.</p>",NULL,NULL,"1171",NULL,"2024-12-27 07:54:34","2024-12-27 07:54:34",NULL
"1217","96","2024-12-16","<p>Preventive Maintenance,</p>","<p>Potensio Steering</p>",NULL,"1170",NULL,"2024-12-27 07:54:35","2024-12-27 07:54:35",NULL
"1218","100","2024-12-16","<p>Preventive Maintenance,</p>","<p>Spion 2 Pcs</p>",NULL,"1169",NULL,"2024-12-27 07:54:35","2024-12-27 07:54:35",NULL
"1219","107","2024-12-16","<p>Preventive Maintenance,</p>","<p>Seal kit set Head Lifting Cylinder 2 Set</p>",NULL,"1168",NULL,"2024-12-27 07:54:35","2024-12-27 07:54:35",NULL
"1220","106","2024-12-16","<p>Preventive Maintenance,</p>",NULL,NULL,"1167",NULL,"2024-12-27 07:54:35","2024-12-27 07:54:35",NULL
"1221","10","2024-12-02","<p>hose 12 mm 50cm.</p>",NULL,NULL,"1164",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1222","14","2024-12-05","<p>lampu rotary 1pc, oli gardan 2ltr.</p>",NULL,NULL,"1163",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1223","61","2024-12-13","<p>pm oli mesin, filter oli, filter solar, saringan udara, bola lampu h3 1pc, oli hydrolic 5ltr. recomend, inching transmisi bocor, karet cover klep bocor, pompa hydrolic bocor, besi teflon side shift rusak.</p>",NULL,NULL,"1161",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1224","203","2024-12-13","<p>Ganti Seal Kit Lifting Cylinder 1 set kanan</p>",NULL,NULL,"1160",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1225","202","2024-12-12","<p>Remove Steering axle, Over Houl axle,</p>",NULL,NULL,"1159",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1226","4","2024-12-12","<p>ganti starter.</p>",NULL,NULL,"1158",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1227","31","2024-12-12","<p>-kuras tangki, bersihkan filter hidrolik -oli hidrolik 36L -repair kabel lampu depan</p>",NULL,NULL,"1157",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1228","47","2024-12-12","<p>-ganti belting 47 x1pc</p>",NULL,NULL,"1156",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1229","8","2024-12-12","<p>ganti ban belakang 2pc, velk 1set, per pedal kopling 1pc.</p>",NULL,NULL,"1155",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1230","64","2024-12-12","<p>RECOMEND   REPAIR BRAKE SISTEM 1. brake shoe 4pc 2. brake wheel 2pc 3. brake fluid 1 btl</p>",NULL,NULL,"1154",NULL,"2024-12-27 07:54:36","2024-12-27 07:54:36",NULL
"1231","201","2024-12-11","<p>Remove, Replace, & Instal Ban Belakang 5.00-8/3.300 Tokai</p>",NULL,NULL,"1153",NULL,"2024-12-27 07:54:37","2024-12-27 07:54:37",NULL
"1232","45","2024-12-11","<p>service pm 1. filter oli 1pc 2. filter udara 1pc 3. filter solar 1pc 4. oli mesin 8 ltr 5. ban belakang 6.50 2pc 6. rim velg belakang 1 set</p>",NULL,NULL,"1152",NULL,"2024-12-27 07:54:37","2024-12-27 07:54:37",NULL
"1233","18","2024-12-11","<p>sevice pm 1. filter oli 1pc 2. filter solar 1pc 3. filter udara 1pc 4. oli mesin 8 ltr 5.oli hydrolik 4 ltr 6. bolam K2 1pc</p>",NULL,NULL,"1151",NULL,"2024-12-27 07:54:37","2024-12-27 07:54:37",NULL
"1234","18","2024-12-11","<p>service exle 1. king pin kiri 1 set 2. bush exle 2pc 3. seal kit cyl steeering 1set</p>",NULL,NULL,"1150",NULL,"2024-12-27 07:54:38","2024-12-27 07:54:38",NULL
"1235","38","2024-12-11","<p>ganti per pedal kopling, ganti minyak rem. recomend, tutup radiator.</p>",NULL,NULL,"1149",NULL,"2024-12-27 07:54:38","2024-12-27 07:54:38",NULL
"1236","22","2024-12-11","<p>PM</p>","<p>Apar , Fan Belt</p>",NULL,"1148",NULL,"2024-12-27 07:54:38","2024-12-27 07:54:38",NULL
"1237","1","2024-12-11","<p>o ring conector pompa hydrolic 1pc oli hydrolic 4ltr.</p>",NULL,NULL,"1147",NULL,"2024-12-27 07:54:39","2024-12-27 07:54:39",NULL
"1238","37","2024-12-11","<p>kuras tanki solar, filter solar 1pc. recomend, kepala filter solar.</p>",NULL,NULL,"1146",NULL,"2024-12-27 07:54:39","2024-12-27 07:54:39",NULL
"1239","25","2024-12-10","<p>laporan converter case pecah starter pinion lepas.  ganti starter spare workshop x1</p>",NULL,NULL,"1145",NULL,"2024-12-27 07:54:39","2024-12-27 07:54:39",NULL
"1240","37","2024-12-09","<p>bleeding fuel system</p>",NULL,NULL,"1144",NULL,"2024-12-27 07:54:39","2024-12-27 07:54:39",NULL
"1241","47","2024-12-09","<p>ganti hose tilt (LH) out x1pc</p>",NULL,NULL,"1143",NULL,"2024-12-27 07:54:39","2024-12-27 07:54:39",NULL
"1242","10","2024-12-09","<p>ukir ban depan x2</p>",NULL,NULL,"1142",NULL,"2024-12-27 07:54:39","2024-12-27 07:54:39",NULL
"1243","9","2024-12-07","<p>ganti brake master x1pc</p>",NULL,NULL,"1141",NULL,"2024-12-27 07:54:40","2024-12-27 07:54:40",NULL
"1244","10","2024-12-05","<p>ganti sealkit control valve x1set karet mount control valve x6pcs</p>",NULL,NULL,"1140",NULL,"2024-12-27 07:54:40","2024-12-27 07:54:40",NULL
"1245","200","2024-12-10","<p>Check p.stacker tak mau naik turun & maju mundur naik turun & maju mundur sudah OK,</p>","<p>Seal kit Lifting & Seal Kit C.Valve</p>",NULL,"1139",NULL,"2024-12-27 07:54:40","2024-12-27 07:54:40",NULL
"1246","199","2024-12-10","<p>Check p.stacker tak mau turun penuh,</p>","<p>Seal kit Lifting & Seal Kit C.Valve</p>",NULL,"1138",NULL,"2024-12-27 07:54:40","2024-12-27 07:54:40",NULL
